id,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
7488,INV8487,S985,Marker,19,2025-04-27,13.2,C315,UK
7489,INV8488,S580,Pen,37,2025-11-05,72.11,C529,UK
7490,INV8489,S881,Pencil,36,2025-06-22,41.02,C794,France
7491,INV8490,S253,Marker,26,2025-01-15,19.64,C714,France
7492,INV8491,S781,Pen,38,2025-04-21,73.33,C165,India
7493,INV8492,S747,Ruler,15,2025-02-01,48.4,C707,France
7494,INV8493,S225,Eraser,26,2025-10-21,16.99,C871,USA
7495,INV8494,S768,Notebook,14,2025-01-09,70.07,C108,Germany
7496,INV8495,S755,Ruler,39,2025-10-22,48.83,C263,Germany
7497,INV8496,S236,Pencil,26,2025-03-30,3.19,C986,India
7498,INV8497,S667,Marker,45,2025-11-15,40.46,C785,Germany
7499,INV8498,S700,Marker,8,2025-08-30,30.78,C759,India
7500,INV8499,S232,Stapler,10,2025-03-18,84.49,C383,France
7501,INV8500,S512,Ruler,47,2025-02-08,44.95,C319,India
7502,INV8501,S882,Eraser,36,2025-08-14,14.56,C828,India
7503,INV8502,S147,Stapler,6,2025-08-09,30.48,C228,UK
7504,INV8503,S446,Stapler,4,2025-11-16,32.89,C416,UK
7505,INV8504,S432,Notebook,38,2025-08-02,40.26,C376,India
7506,INV8505,S170,Pen,9,2025-09-17,77.69,C557,UK
7507,INV8506,S333,Eraser,38,2025-01-03,56.75,C385,France
7508,INV8507,S345,Pen,44,2025-01-08,87.48,C210,India
7509,INV8508,S576,Stapler,29,2025-01-18,71.07,C982,USA
7510,INV8509,S803,Eraser,27,2025-01-11,85.02,C294,UK
7511,INV8510,S883,Ruler,1,2025-03-31,58.06,C852,Germany
7512,INV8511,S583,Ruler,8,2025-04-02,11.54,C289,USA
7513,INV8512,S404,Stapler,38,2025-06-11,76.42,C923,France
7514,INV8513,S637,Eraser,24,2025-07-17,24.21,C301,USA
7515,INV8514,S122,Eraser,40,2025-04-02,68.41,C973,UK
7516,INV8515,S445,Eraser,34,2025-11-22,14.28,C554,Germany
7517,INV8516,S992,Stapler,10,2025-08-25,48.7,C200,France
7518,INV8517,S548,Stapler,11,2025-04-19,85.38,C306,India
7519,INV8518,S359,Eraser,9,2025-12-03,48.43,C868,Germany
7520,INV8519,S287,Notebook,29,2025-05-14,88.93,C815,India
7521,INV8520,S985,Pen,4,2025-06-05,23.9,C781,India
7522,INV8521,S826,Marker,35,2025-07-01,46.96,C453,France
7523,INV8522,S936,Notebook,6,2025-02-24,40.3,C938,USA
7524,INV8523,S226,Pencil,15,2025-11-30,92.19,C713,Germany
7525,INV8524,S675,Notebook,33,2025-02-03,91.31,C335,USA
7526,INV8525,S965,Marker,25,2025-06-26,83.72,C666,USA
7527,INV8526,S395,Stapler,29,2025-10-19,25.64,C527,Germany
7528,INV8527,S179,Eraser,26,2025-08-06,53.81,C380,UK
7529,INV8528,S612,Pencil,25,2025-03-11,3.38,C610,Germany
7530,INV8529,S732,Pencil,32,2025-06-14,26.18,C418,India
7531,INV8530,S200,Pen,31,2025-04-05,58.03,C296,USA
7532,INV8531,S334,Stapler,48,2025-08-29,59.31,C881,India
7533,INV8532,S450,Stapler,32,2025-08-30,3.61,C659,India
7534,INV8533,S649,Notebook,37,2025-03-19,43.98,C378,USA
7535,INV8534,S367,Pen,49,2025-02-24,56.55,C207,Germany
7536,INV8535,S968,Marker,18,2025-01-26,7.12,C369,USA
7537,INV8536,S180,Stapler,25,2025-10-16,56.11,C566,India
7538,INV8537,S676,Ruler,30,2026-01-01,12.62,C223,Germany
7539,INV8538,S787,Pencil,12,2025-02-14,59.84,C883,UK
7540,INV8539,S677,Eraser,14,2025-02-21,81.97,C527,Germany
7541,INV8540,S908,Stapler,19,2025-02-04,39.67,C950,UK
7542,INV8541,S987,Pen,39,2025-06-03,29.24,C176,Germany
7543,INV8542,S587,Marker,43,2025-08-26,52.57,C939,Germany
7544,INV8543,S839,Pencil,7,2025-07-07,75.04,C402,USA
7545,INV8544,S597,Eraser,12,2025-03-07,97.47,C210,India
7546,INV8545,S531,Pen,25,2025-11-25,54.79,C487,France
7547,INV8546,S405,Pencil,5,2025-04-27,62.01,C614,UK
7548,INV8547,S824,Stapler,22,2025-03-05,74.54,C605,UK
7549,INV8548,S484,Eraser,30,2025-07-08,84.01,C851,UK
7550,INV8549,S708,Pencil,25,2025-10-30,75.22,C519,Germany
7551,INV8550,S307,Eraser,34,2025-11-21,64.63,C152,France
7552,INV8551,S438,Pen,16,2025-07-21,98.89,C422,France
7553,INV8552,S472,Ruler,15,2025-12-04,67.1,C548,UK
7554,INV8553,S995,Pencil,26,2025-03-21,9.43,C516,France
7555,INV8554,S646,Ruler,17,2025-03-28,12.1,C263,USA
7556,INV8555,S634,Pencil,6,2025-05-23,43.91,C983,India
7557,INV8556,S944,Pencil,18,2025-12-31,83.7,C578,UK
7558,INV8557,S783,Pencil,15,2025-11-10,66.73,C859,UK
7559,INV8558,S397,Eraser,5,2025-10-02,67.05,C654,Germany
7560,INV8559,S244,Pen,7,2025-01-11,78.25,C389,India
7561,INV8560,S587,Eraser,31,2025-11-22,48.26,C518,France
7562,INV8561,S947,Ruler,43,2025-11-13,8.1,C681,UK
7563,INV8562,S816,Eraser,10,2025-02-05,28.94,C356,Germany
7564,INV8563,S969,Ruler,44,2025-09-11,87.62,C909,France
7565,INV8564,S347,Marker,42,2025-01-22,80.85,C953,USA
7566,INV8565,S964,Pen,16,2025-10-01,98.95,C679,Germany
7567,INV8566,S804,Pencil,49,2025-11-29,66.31,C658,France
7568,INV8567,S550,Ruler,18,2025-05-27,66.66,C792,India
7569,INV8568,S558,Notebook,10,2025-01-02,95.06,C909,France
7570,INV8569,S137,Ruler,42,2025-12-09,51.94,C481,UK
7571,INV8570,S842,Marker,31,2025-12-03,38.7,C845,France
7572,INV8571,S414,Marker,34,2025-02-19,82.15,C105,France
7573,INV8572,S116,Ruler,9,2025-10-07,63.12,C260,India
7574,INV8573,S370,Stapler,25,2025-05-18,52.65,C457,USA
7575,INV8574,S272,Notebook,27,2025-10-05,33.04,C893,France
7576,INV8575,S246,Ruler,15,2025-11-12,84.51,C604,India
7577,INV8576,S929,Notebook,45,2025-05-20,32.16,C442,India
7578,INV8577,S577,Pen,6,2025-03-06,79.17,C769,India
7579,INV8578,S350,Pen,31,2025-06-12,99.52,C490,USA
7580,INV8579,S139,Pencil,33,2025-04-18,94.29,C392,France
7581,INV8580,S519,Pencil,27,2025-11-11,70.13,C224,India
7582,INV8581,S791,Pencil,1,2025-09-04,59.09,C618,Germany
7583,INV8582,S485,Pen,29,2025-05-17,67.25,C228,USA
7584,INV8583,S267,Ruler,37,2025-03-08,45.65,C830,USA
7585,INV8584,S576,Ruler,15,2025-05-10,90.11,C255,Germany
7586,INV8585,S921,Eraser,28,2025-05-23,43.83,C722,India
7587,INV8586,S205,Notebook,3,2025-02-20,36.58,C509,USA
7588,INV8587,S488,Pencil,36,2025-07-17,93.09,C280,India
7589,INV8588,S690,Eraser,44,2025-03-20,2.14,C480,USA
7590,INV8589,S302,Pen,49,2025-04-25,95.94,C900,Germany
7591,INV8590,S369,Stapler,40,2025-11-11,75.67,C141,UK
7592,INV8591,S861,Marker,38,2025-01-18,18.03,C695,USA
7593,INV8592,S991,Pen,28,2025-06-23,28.36,C271,France
7594,INV8593,S802,Pencil,33,2025-07-03,29.08,C588,Germany
7595,INV8594,S459,Pen,4,2025-10-07,47.58,C622,India
7596,INV8595,S519,Pen,8,2025-07-25,43.28,C675,UK
7597,INV8596,S420,Ruler,39,2025-12-24,15.14,C137,USA
7598,INV8597,S469,Eraser,24,2025-02-16,44.96,C168,Germany
7599,INV8598,S664,Ruler,13,2025-03-07,58.91,C652,India
7600,INV8599,S485,Marker,17,2025-09-10,58.24,C752,France
7601,INV8600,S832,Ruler,46,2025-11-17,97.94,C885,France
7602,INV8601,S508,Stapler,33,2025-07-11,99.75,C646,Germany
7603,INV8602,S742,Notebook,11,2025-10-11,94.42,C454,UK
7604,INV8603,S423,Pencil,45,2025-11-22,95.35,C536,UK
7605,INV8604,S540,Pen,13,2025-07-23,22.83,C756,France
7606,INV8605,S791,Stapler,8,2025-12-08,13.8,C422,UK
7607,INV8606,S940,Pencil,23,2025-02-18,66.46,C544,USA
7608,INV8607,S252,Eraser,19,2025-07-16,30.44,C454,India
7609,INV8608,S346,Eraser,39,2025-05-17,79.05,C426,Germany
7610,INV8609,S602,Pen,13,2025-07-03,48.56,C219,UK
7611,INV8610,S716,Pen,41,2025-06-29,75.42,C715,France
7612,INV8611,S562,Notebook,29,2025-06-08,52.01,C153,France
7613,INV8612,S582,Marker,32,2025-04-27,83.08,C979,France
7614,INV8613,S719,Notebook,33,2025-04-28,73.43,C783,France
7615,INV8614,S961,Notebook,35,2025-03-21,17.47,C883,India
7616,INV8615,S102,Marker,45,2025-12-19,28.9,C371,USA
7617,INV8616,S912,Pen,33,2025-08-30,85.77,C869,Germany
7618,INV8617,S691,Pencil,22,2025-01-24,61.26,C992,France
7619,INV8618,S337,Ruler,39,2025-07-13,62.76,C323,France
7620,INV8619,S726,Marker,38,2025-04-06,73.0,C412,India
7621,INV8620,S834,Pen,9,2025-08-31,93.65,C840,France
7622,INV8621,S131,Notebook,29,2025-02-04,3.09,C916,France
7623,INV8622,S333,Stapler,8,2025-10-15,81.18,C960,UK
7624,INV8623,S583,Pen,47,2025-09-26,65.8,C960,Germany
7625,INV8624,S841,Pen,12,2025-02-14,53.92,C129,UK
7626,INV8625,S403,Pen,10,2025-10-04,97.16,C920,Germany
7627,INV8626,S117,Notebook,42,2025-10-03,19.46,C535,Germany
7628,INV8627,S158,Marker,49,2025-06-08,54.17,C848,UK
7629,INV8628,S165,Pencil,6,2025-08-08,12.5,C381,India
7630,INV8629,S206,Notebook,15,2025-03-12,91.61,C150,Germany
7631,INV8630,S891,Eraser,42,2025-12-27,82.1,C643,UK
7632,INV8631,S951,Pen,42,2025-06-25,25.56,C214,UK
7633,INV8632,S286,Marker,40,2025-04-24,41.33,C248,France
7634,INV8633,S818,Notebook,2,2025-07-09,17.25,C641,India
7635,INV8634,S492,Pencil,45,2025-05-04,74.98,C204,Germany
7636,INV8635,S617,Stapler,41,2025-03-12,73.0,C966,France
7637,INV8636,S958,Marker,23,2025-05-11,97.09,C985,USA
7638,INV8637,S973,Notebook,4,2025-04-11,38.76,C996,Germany
7639,INV8638,S262,Marker,15,2025-10-21,52.45,C891,USA
7640,INV8639,S951,Pen,10,2025-02-12,56.53,C576,Germany
7641,INV8640,S626,Notebook,40,2025-10-04,38.29,C743,UK
7642,INV8641,S662,Stapler,28,2025-03-17,46.64,C836,India
7643,INV8642,S582,Pen,47,2025-10-29,70.69,C519,USA
7644,INV8643,S202,Marker,32,2025-08-06,68.46,C631,India
7645,INV8644,S837,Ruler,50,2025-06-11,57.27,C302,UK
7646,INV8645,S865,Eraser,43,2025-05-06,48.52,C992,USA
7647,INV8646,S336,Eraser,32,2025-09-24,57.5,C227,Germany
7648,INV8647,S117,Stapler,3,2025-07-09,20.97,C973,India
7649,INV8648,S989,Marker,29,2025-07-09,98.76,C260,Germany
7650,INV8649,S559,Ruler,36,2025-07-15,95.93,C280,India
7651,INV8650,S996,Stapler,33,2025-11-29,90.69,C422,India
7652,INV8651,S208,Pencil,50,2025-05-06,29.66,C426,UK
7653,INV8652,S841,Pen,33,2025-01-11,68.23,C600,Germany
7654,INV8653,S836,Ruler,17,2025-06-27,27.18,C642,USA
7655,INV8654,S698,Pencil,18,2025-08-13,18.07,C958,France
7656,INV8655,S619,Eraser,31,2025-05-22,93.56,C925,Germany
7657,INV8656,S891,Ruler,24,2025-03-27,15.06,C602,India
7658,INV8657,S443,Marker,30,2025-05-08,41.57,C406,France
7659,INV8658,S475,Notebook,16,2025-12-30,97.01,C493,Germany
7660,INV8659,S947,Notebook,38,2025-09-11,40.35,C369,UK
7661,INV8660,S188,Marker,37,2025-09-20,15.14,C208,India
7662,INV8661,S339,Eraser,48,2025-07-17,9.86,C314,UK
7663,INV8662,S197,Marker,34,2025-03-18,36.95,C556,France
7664,INV8663,S410,Notebook,42,2025-12-04,56.94,C646,India
7665,INV8664,S991,Notebook,20,2025-02-06,97.93,C948,France
7666,INV8665,S942,Stapler,35,2025-12-22,47.36,C985,India
7667,INV8666,S572,Stapler,42,2025-08-24,99.97,C329,France
7668,INV8667,S565,Ruler,19,2025-09-20,72.75,C493,USA
7669,INV8668,S981,Notebook,33,2025-01-16,10.41,C640,Germany
7670,INV8669,S148,Stapler,7,2025-06-07,55.99,C109,India
7671,INV8670,S852,Pen,23,2025-08-14,65.46,C152,UK
7672,INV8671,S679,Marker,26,2025-05-28,95.83,C535,France
7673,INV8672,S545,Pen,25,2025-07-31,73.2,C173,UK
7674,INV8673,S287,Marker,6,2025-05-28,38.02,C133,USA
7675,INV8674,S280,Notebook,23,2025-05-18,40.85,C325,UK
7676,INV8675,S726,Ruler,21,2025-08-13,81.47,C514,UK
7677,INV8676,S380,Notebook,47,2025-10-14,9.56,C691,France
7678,INV8677,S524,Marker,46,2025-11-28,31.75,C321,France
7679,INV8678,S503,Eraser,21,2025-11-21,10.05,C292,France
7680,INV8679,S294,Ruler,6,2025-05-12,59.34,C204,Germany
7681,INV8680,S159,Stapler,27,2025-12-22,59.73,C741,UK
7682,INV8681,S721,Marker,16,2025-07-15,60.91,C503,Germany
7683,INV8682,S499,Pencil,18,2025-01-21,8.37,C875,France
7684,INV8683,S103,Notebook,15,2025-11-07,63.2,C864,UK
7685,INV8684,S664,Pencil,24,2025-06-18,13.61,C939,Germany
7686,INV8685,S440,Pencil,18,2025-12-29,96.54,C844,India
7687,INV8686,S131,Pencil,47,2025-10-23,81.33,C296,India
7688,INV8687,S378,Pen,42,2025-01-08,76.71,C869,UK
7689,INV8688,S852,Eraser,3,2025-01-15,8.45,C748,France
7690,INV8689,S700,Marker,42,2025-04-16,63.21,C704,UK
7691,INV8690,S939,Marker,18,2025-09-03,77.9,C975,UK
7692,INV8691,S761,Notebook,39,2025-10-06,84.82,C853,India
7693,INV8692,S263,Eraser,18,2025-01-12,82.42,C541,Germany
7694,INV8693,S901,Stapler,25,2025-07-22,83.08,C538,India
7695,INV8694,S847,Eraser,46,2025-03-29,11.88,C285,UK
7696,INV8695,S774,Notebook,31,2025-11-24,93.96,C498,USA
7697,INV8696,S594,Marker,40,2025-02-15,10.8,C773,UK
7698,INV8697,S591,Marker,24,2025-03-06,93.21,C398,UK
7699,INV8698,S834,Marker,36,2025-09-01,88.48,C421,France
7700,INV8699,S699,Eraser,43,2025-04-29,37.07,C205,UK
7701,INV8700,S457,Pen,48,2025-11-10,89.1,C297,Germany
7702,INV8701,S390,Marker,31,2025-12-15,47.78,C644,France
7703,INV8702,S796,Notebook,21,2025-10-11,30.25,C834,Germany
7704,INV8703,S550,Eraser,50,2025-03-15,50.28,C399,USA
7705,INV8704,S143,Eraser,47,2025-06-05,97.49,C671,India
7706,INV8705,S547,Marker,24,2025-06-01,85.36,C405,UK
7707,INV8706,S338,Marker,1,2025-02-17,2.39,C727,Germany
7708,INV8707,S414,Eraser,7,2025-05-21,81.98,C680,India
7709,INV8708,S301,Marker,17,2025-12-08,32.81,C711,UK
7710,INV8709,S431,Eraser,40,2025-04-23,62.65,C482,India
7711,INV8710,S243,Stapler,23,2025-07-31,95.2,C756,USA
7712,INV8711,S954,Marker,42,2025-04-19,15.45,C871,UK
7713,INV8712,S482,Pencil,36,2025-09-22,53.69,C723,Germany
7714,INV8713,S545,Stapler,39,2025-11-12,30.2,C278,USA
7715,INV8714,S841,Marker,4,2025-03-14,31.19,C308,France
7716,INV8715,S548,Marker,10,2025-09-22,85.44,C384,India
7717,INV8716,S701,Marker,29,2025-06-10,71.59,C928,France
7718,INV8717,S414,Marker,50,2025-07-11,96.11,C425,USA
7719,INV8718,S404,Marker,33,2025-11-30,10.01,C793,India
7720,INV8719,S476,Pencil,20,2025-04-10,62.24,C796,India
7721,INV8720,S521,Stapler,28,2025-05-26,74.75,C277,India
7722,INV8721,S260,Eraser,28,2025-11-03,43.42,C234,Germany
7723,INV8722,S459,Pen,26,2025-08-04,2.98,C270,Germany
7724,INV8723,S532,Eraser,8,2025-09-21,64.52,C257,France
7725,INV8724,S637,Notebook,45,2025-08-02,9.09,C736,France
7726,INV8725,S614,Pencil,30,2025-01-22,81.51,C871,UK
7727,INV8726,S867,Eraser,23,2025-05-30,6.33,C322,USA
7728,INV8727,S853,Notebook,27,2025-07-19,7.75,C488,UK
7729,INV8728,S923,Stapler,41,2025-09-30,78.1,C185,Germany
7730,INV8729,S408,Marker,33,2025-07-14,45.81,C605,USA
7731,INV8730,S828,Stapler,32,2025-11-15,66.64,C565,France
7732,INV8731,S728,Eraser,32,2025-03-01,45.87,C679,USA
7733,INV8732,S303,Marker,23,2025-02-01,57.28,C540,UK
7734,INV8733,S750,Eraser,35,2025-06-20,51.83,C386,UK
7735,INV8734,S772,Ruler,45,2025-05-22,33.18,C114,Germany
7736,INV8735,S402,Ruler,46,2025-01-12,31.17,C611,Germany
7737,INV8736,S438,Ruler,30,2025-11-19,70.8,C247,UK
7738,INV8737,S109,Notebook,15,2025-12-07,1.84,C524,France
7739,INV8738,S413,Notebook,15,2025-02-15,9.86,C974,India
7740,INV8739,S571,Pen,39,2025-06-26,32.44,C119,UK
7741,INV8740,S360,Eraser,2,2025-03-09,20.93,C862,India
7742,INV8741,S673,Ruler,34,2025-08-19,24.55,C951,India
7743,INV8742,S881,Marker,20,2025-03-03,74.82,C422,Germany
7744,INV8743,S819,Pen,41,2025-07-27,13.06,C817,France
7745,INV8744,S995,Stapler,1,2025-02-26,5.08,C636,India
7746,INV8745,S828,Ruler,36,2025-09-06,5.4,C929,France
7747,INV8746,S625,Eraser,18,2025-08-29,25.68,C375,Germany
7748,INV8747,S259,Marker,45,2025-11-24,46.59,C567,USA
7749,INV8748,S738,Notebook,47,2025-08-03,10.7,C808,USA
7750,INV8749,S787,Pencil,1,2025-12-14,3.54,C192,UK
7751,INV8750,S730,Ruler,46,2025-05-28,12.37,C141,India
7752,INV8751,S670,Ruler,42,2025-09-03,2.61,C633,UK
7753,INV8752,S317,Pen,7,2025-09-30,12.84,C848,India
7754,INV8753,S252,Stapler,6,2025-03-07,38.17,C343,UK
7755,INV8754,S596,Stapler,33,2025-02-14,41.2,C462,India
7756,INV8755,S256,Stapler,45,2025-12-05,44.94,C681,India
7757,INV8756,S685,Pencil,6,2025-03-15,27.13,C976,USA
7758,INV8757,S810,Eraser,25,2025-05-26,86.84,C809,UK
7759,INV8758,S951,Pencil,23,2025-04-07,11.94,C383,USA
7760,INV8759,S824,Eraser,31,2025-08-07,93.42,C148,France
7761,INV8760,S222,Pen,41,2025-07-30,95.5,C974,Germany
7762,INV8761,S566,Ruler,9,2025-09-22,9.21,C739,Germany
7763,INV8762,S617,Eraser,11,2025-07-22,69.36,C736,UK
7764,INV8763,S311,Notebook,19,2025-03-07,95.07,C902,UK
7765,INV8764,S342,Ruler,11,2025-06-13,33.19,C313,India
7766,INV8765,S982,Pen,49,2025-05-09,90.11,C605,UK
7767,INV8766,S746,Eraser,23,2025-12-16,75.56,C516,USA
7768,INV8767,S603,Marker,7,2025-05-22,79.43,C554,UK
7769,INV8768,S983,Pen,42,2025-10-17,63.88,C956,France
7770,INV8769,S154,Pencil,26,2025-12-12,19.24,C210,France
7771,INV8770,S597,Pen,50,2025-08-20,22.67,C251,France
7772,INV8771,S234,Stapler,4,2025-03-25,40.93,C190,France
7773,INV8772,S718,Marker,44,2025-08-12,84.63,C530,France
7774,INV8773,S621,Ruler,45,2025-07-12,18.14,C172,UK
7775,INV8774,S226,Ruler,6,2025-01-15,60.68,C952,UK
7776,INV8775,S694,Pencil,37,2025-05-05,81.55,C292,Germany
7777,INV8776,S140,Eraser,6,2025-04-28,4.99,C658,India
7778,INV8777,S367,Pen,17,2025-01-10,69.32,C872,USA
7779,INV8778,S473,Pencil,37,2025-10-03,25.99,C907,UK
7780,INV8779,S925,Eraser,42,2025-12-22,5.13,C871,India
7781,INV8780,S742,Pencil,39,2025-11-27,1.62,C676,USA
7782,INV8781,S621,Stapler,27,2025-11-30,68.45,C125,USA
7783,INV8782,S165,Pencil,29,2025-05-02,45.01,C149,France
7784,INV8783,S143,Pen,2,2025-12-10,21.74,C539,Germany
7785,INV8784,S690,Pen,20,2025-02-21,81.43,C108,France
7786,INV8785,S693,Stapler,36,2025-01-02,39.65,C788,USA
7787,INV8786,S907,Marker,5,2025-03-14,24.8,C525,Germany
7788,INV8787,S254,Eraser,26,2025-06-19,87.56,C126,France
7789,INV8788,S581,Notebook,40,2025-01-11,85.61,C178,India
7790,INV8789,S116,Ruler,29,2025-06-03,27.57,C799,UK
7791,INV8790,S593,Ruler,46,2025-11-07,33.94,C871,USA
7792,INV8791,S457,Notebook,42,2025-04-21,4.95,C784,UK
7793,INV8792,S998,Eraser,14,2025-11-22,72.72,C885,France
7794,INV8793,S687,Ruler,21,2025-05-15,14.74,C749,USA
7795,INV8794,S415,Ruler,4,2025-06-14,21.44,C869,India
7796,INV8795,S352,Stapler,29,2025-10-08,98.17,C389,Germany
7797,INV8796,S554,Ruler,5,2025-05-10,42.39,C509,USA
7798,INV8797,S351,Eraser,41,2025-02-06,9.27,C860,UK
7799,INV8798,S469,Stapler,20,2025-02-06,69.14,C938,France
7800,INV8799,S315,Pen,38,2025-03-16,26.76,C396,UK
7801,INV8800,S455,Ruler,36,2025-11-25,92.54,C437,USA
7802,INV8801,S558,Eraser,39,2025-11-21,4.28,C322,France
7803,INV8802,S138,Pencil,32,2025-10-30,69.97,C690,Germany
7804,INV8803,S462,Pencil,5,2025-03-18,18.53,C395,India
7805,INV8804,S245,Pencil,12,2025-12-12,83.96,C772,USA
7806,INV8805,S625,Stapler,36,2025-06-02,76.58,C354,Germany
7807,INV8806,S907,Notebook,32,2025-02-16,81.84,C556,UK
7808,INV8807,S863,Notebook,2,2025-09-23,64.13,C817,France
7809,INV8808,S490,Notebook,35,2025-03-26,99.66,C966,USA
7810,INV8809,S861,Ruler,49,2025-07-29,84.94,C794,USA
7811,INV8810,S514,Pen,20,2025-08-16,49.71,C747,Germany
7812,INV8811,S364,Marker,4,2025-01-15,77.8,C951,Germany
7813,INV8812,S290,Stapler,24,2025-02-09,73.8,C350,UK
7814,INV8813,S736,Pen,11,2025-01-24,42.12,C877,India
7815,INV8814,S565,Marker,18,2025-03-10,31.11,C339,USA
7816,INV8815,S197,Stapler,41,2025-09-01,84.34,C422,Germany
7817,INV8816,S330,Stapler,45,2025-07-03,79.06,C562,UK
7818,INV8817,S332,Notebook,12,2025-06-15,19.82,C227,Germany
7819,INV8818,S681,Ruler,14,2025-06-12,53.64,C645,UK
7820,INV8819,S133,Ruler,8,2025-05-08,43.0,C157,India
7821,INV8820,S231,Notebook,23,2025-02-05,80.73,C635,India
7822,INV8821,S815,Pencil,30,2025-08-27,8.85,C772,France
7823,INV8822,S610,Pen,22,2025-05-27,94.72,C613,India
7824,INV8823,S812,Stapler,4,2025-06-04,18.05,C409,Germany
7825,INV8824,S617,Pencil,15,2025-03-05,52.33,C466,USA
7826,INV8825,S932,Pen,34,2025-03-30,66.91,C717,UK
7827,INV8826,S851,Eraser,45,2025-04-25,80.39,C429,UK
7828,INV8827,S196,Eraser,8,2025-08-29,23.48,C887,Germany
7829,INV8828,S442,Marker,5,2025-09-15,36.3,C732,Germany
7830,INV8829,S452,Ruler,49,2025-09-17,82.7,C596,UK
7831,INV8830,S347,Notebook,4,2025-02-19,73.17,C292,UK
7832,INV8831,S550,Eraser,19,2025-01-06,69.1,C778,France
7833,INV8832,S658,Ruler,46,2025-01-31,44.77,C797,France
7834,INV8833,S815,Marker,7,2025-09-18,62.0,C918,Germany
7835,INV8834,S201,Eraser,6,2025-02-20,30.84,C165,USA
7836,INV8835,S307,Stapler,13,2025-02-02,75.02,C719,UK
7837,INV8836,S863,Ruler,27,2025-11-09,29.17,C965,Germany
7838,INV8837,S651,Pen,49,2025-06-06,94.0,C516,UK
7839,INV8838,S464,Marker,25,2025-05-16,11.36,C327,Germany
7840,INV8839,S943,Pencil,15,2025-05-12,9.16,C670,Germany
7841,INV8840,S713,Ruler,38,2025-04-09,92.02,C232,UK
7842,INV8841,S666,Ruler,37,2025-10-20,48.48,C369,UK
7843,INV8842,S647,Ruler,26,2025-08-29,53.01,C202,India
7844,INV8843,S730,Pen,24,2025-12-06,43.88,C690,Germany
7845,INV8844,S223,Eraser,40,2025-11-19,30.02,C750,UK
7846,INV8845,S619,Marker,48,2025-02-27,87.04,C928,USA
7847,INV8846,S837,Eraser,46,2025-01-24,19.28,C260,USA
7848,INV8847,S970,Ruler,33,2025-03-08,4.5,C133,France
7849,INV8848,S930,Marker,26,2025-11-28,1.93,C575,Germany
7850,INV8849,S354,Ruler,21,2025-10-02,50.31,C472,Germany
7851,INV8850,S829,Marker,14,2025-07-24,85.91,C689,India
7852,INV8851,S761,Pencil,9,2025-10-09,10.96,C605,UK
7853,INV8852,S597,Ruler,39,2025-01-20,62.84,C295,France
7854,INV8853,S611,Stapler,49,2025-04-23,30.74,C449,Germany
7855,INV8854,S612,Pen,49,2025-02-27,54.25,C465,UK
7856,INV8855,S408,Eraser,10,2025-07-20,27.12,C145,UK
7857,INV8856,S437,Ruler,41,2025-08-14,11.25,C962,UK
7858,INV8857,S879,Pencil,29,2025-08-13,58.87,C177,Germany
7859,INV8858,S841,Marker,19,2025-10-12,73.57,C350,France
7860,INV8859,S790,Pen,23,2025-03-25,50.44,C391,USA
7861,INV8860,S749,Ruler,21,2025-06-06,24.4,C324,France
7862,INV8861,S418,Marker,39,2025-06-15,23.86,C681,UK
7863,INV8862,S112,Stapler,3,2025-10-13,27.59,C620,Germany
7864,INV8863,S685,Eraser,13,2025-05-15,40.33,C979,France
7865,INV8864,S786,Pencil,15,2025-09-25,48.05,C533,India
7866,INV8865,S920,Eraser,38,2025-05-09,30.53,C326,France
7867,INV8866,S339,Pencil,32,2025-04-26,95.75,C131,USA
7868,INV8867,S769,Stapler,17,2025-01-24,66.81,C962,USA
7869,INV8868,S406,Pencil,23,2025-09-29,94.86,C276,UK
7870,INV8869,S407,Stapler,7,2025-06-24,54.1,C801,India
7871,INV8870,S187,Ruler,45,2025-04-09,52.77,C586,UK
7872,INV8871,S748,Eraser,38,2025-05-25,66.38,C161,Germany
7873,INV8872,S275,Ruler,20,2025-10-12,19.73,C697,France
7874,INV8873,S966,Marker,14,2025-03-13,16.4,C408,USA
7875,INV8874,S610,Stapler,43,2025-01-22,62.78,C464,USA
7876,INV8875,S921,Pen,15,2025-07-08,11.97,C812,Germany
7877,INV8876,S591,Notebook,41,2025-06-06,17.16,C880,UK
7878,INV8877,S696,Marker,49,2025-11-14,65.35,C701,France
7879,INV8878,S594,Eraser,44,2025-05-25,41.2,C221,UK
7880,INV8879,S222,Eraser,6,2025-04-10,61.6,C412,Germany
7881,INV8880,S479,Pencil,47,2025-10-09,72.09,C122,USA
7882,INV8881,S990,Stapler,39,2025-02-07,45.56,C655,UK
7883,INV8882,S334,Ruler,39,2025-07-11,37.35,C493,UK
7884,INV8883,S328,Ruler,38,2025-07-02,58.46,C740,France
7885,INV8884,S375,Pencil,24,2025-01-31,51.17,C773,UK
7886,INV8885,S343,Marker,29,2025-11-14,88.97,C709,India
7887,INV8886,S246,Pen,15,2025-09-23,94.38,C105,India
7888,INV8887,S203,Stapler,44,2025-06-11,23.34,C651,UK
7889,INV8888,S479,Eraser,24,2025-10-24,35.91,C318,USA
7890,INV8889,S624,Eraser,18,2025-03-22,20.0,C367,India
7891,INV8890,S429,Marker,42,2025-07-03,99.07,C461,France
